Star_ID,mu_n
3723.0,2.142303569848717
11380.0,2.142388105844763
55569.0,2.142516523343764
46217.0,2.1425732404454196
880.0,2.142610617095109
27074.0,2.142688757194231
80250.0,2.142749026535696
44275.0,2.1428600333467593
64913.0,2.1428900623950065
53165.0,2.1429252121380817
56324.0,2.14293931730507
10851.0,2.1430318857885386
44879.0,2.1432089904205114
71524.0,2.143224950035091
15150.0,2.143276910985277
80219.0,2.143285629021945
74998.0,2.1433509606897867
72408.0,2.143404240171982
47639.0,2.143522710134056
60456.0,2.143847652428797
60735.0,2.143901598060713
72041.0,2.143910568086562
82843.0,2.1439705195610133
48723.0,2.144030175312412
82193.0,2.1440552684382346
74487.0,2.14406683609068
83743.0,2.1442667624245213
79903.0,2.144305227733485
31036.0,2.1443455338260637
72297.0,2.144463040726501
57897.0,2.1444875460125834
65337.0,2.1445118214849654
3884.0,2.144547959327856
44971.0,2.144571707146349
34446.0,2.1445894224111983
20207.0,2.144597875199029
26858.0,2.1446087324797296
33524.0,2.144643911298559
3613.0,2.1446880501368213
41703.0,2.1446933490737483
58428.0,2.1446994762422027
36316.0,2.1447272456513757
53974.0,2.1447972500777253
70319.0,2.1448128545430114
55023.0,2.1448212819035253
22903.0,2.1448649131762485
81227.0,2.1450594922739312
46135.0,2.145060131355312
84307.0,2.145065490141212
55573.0,2.145072330271344
48434.0,2.145128750139898
71286.0,2.1452031245957497
11417.0,2.145280196946392
24149.0,2.1453693520016044
14979.0,2.1454121153791554
56559.0,2.1455606413647708
76244.0,2.1456690258719
57158.0,2.145720342843851
18056.0,2.1457242556411384
75075.0,2.145731282642239
79173.0,2.145742091735491
82708.0,2.1459034474501135
84397.0,2.1460674269473627
18332.0,2.1461682835082603
15639.0,2.1461765271819924
73163.0,2.1462665746384526
64804.0,2.1462998110487814
16416.0,2.146374785161197
87404.0,2.1464182078084604
83015.0,2.146422536926051
72587.0,2.14660721493903
45025.0,2.1466657582350686
66355.0,2.1466974405593526
49660.0,2.1467146015112264
43999.0,2.146735540971226
11007.0,2.146740414453954
26827.0,2.146898792084555
19941.0,2.146995565123866
55726.0,2.1470037867253655
38685.0,2.1470797347504367
28628.0,2.1471564169634307
4404.0,2.1471739140427926
50903.0,2.1472546395646543
35568.0,2.147316792148874
47778.0,2.147404803576325
69629.0,2.14740703841758
47397.0,2.147550450827903
46738.0,2.1475508602686424
82832.0,2.1477190266924975
13883.0,2.1477741149368383
85010.0,2.1479423813782668
4011.0,2.147976503946529
10260.0,2.1479781184967877
466.0,2.1480256238422144
63859.0,2.14819866572358
27552.0,2.148233146879769
33546.0,2.1482911726183263
47716.0,2.148452100303857
58015.0,2.1484776614255376
41014.0,2.148533597676255
65845.0,2.1485598354564837
82291.0,2.1486021644130546
83187.0,2.1486093228473453
57306.0,2.1486421574661017
3423.0,2.1488250801527595
10081.0,2.1488626666755755
81978.0,2.1488779263653277
37282.0,2.148938060986873
25645.0,2.14902658903602
26747.0,2.1490613716914146
10288.0,2.149218513606803
24012.0,2.1492454925441575
2754.0,2.149255885827887
46820.0,2.1493890590095472
15326.0,2.1494577776789003
54217.0,2.149533082827188
789.0,2.1495691436080775
24193.0,2.149648006846704
46053.0,2.1496712672487086
83459.0,2.1497667750701566
60545.0,2.14984147113598
72131.0,2.1498684719395285
44492.0,2.149916535588408
29639.0,2.149973882247268
25781.0,2.1501601079009407
82992.0,2.150229658712003
5297.0,2.1502448963039202
69817.0,2.150251753005466
69289.0,2.150485963745441
47083.0,2.1505588533848323
16998.0,2.1505847611450863
28936.0,2.1506001623759836
48781.0,2.1506437354055405
66529.0,2.150757428514449
44815.0,2.1507717020353794
85078.0,2.150803093067782
77893.0,2.150820439847762
39219.0,2.1509638620045712
34973.0,2.1510540615944644
54936.0,2.1510877118809963
69264.0,2.1511138848342184
22923.0,2.1511458159004513
26540.0,2.1511749853380557
46605.0,2.1512421268043425
6373.0,2.1512790294818616
12393.0,2.1512986551799167
47739.0,2.1513425578594023
17134.0,2.1514586132797877
70113.0,2.151500190715426
276.0,2.1515885386204494
75865.0,2.151592103607219
81425.0,2.151641446546309
46146.0,2.1516998213349834
54125.0,2.151704144261062
46920.0,2.151817646726332
37925.0,2.151848906498688
46147.0,2.1518697472408603
57699.0,2.151973451861976
82156.0,2.1520641143067167
37574.0,2.152195515632439
70158.0,2.152272988197941
58104.0,2.1523182032260166
6484.0,2.152372300402232
1768.0,2.1524186560657905
6151.0,2.152533464649158
70069.0,2.152634556525025
83640.0,2.152746299828963
53566.0,2.1527665038014994
51437.0,2.1528078440364955
4797.0,2.1529989639873697
78657.0,2.1530394182067796
71002.0,2.1532200194889817
69252.0,2.1532497936678383
24390.0,2.1533046962214946
83721.0,2.1533273289234276
17797.0,2.1533585126933983
68234.0,2.153394576264915
661.0,2.1534193671024675
52603.0,2.153478061923287
33944.0,2.1534795103086206
29933.0,2.153502538434202
23710.0,2.153528649364541
16009.0,2.153598604278626
20915.0,2.153692660607811
7413.0,2.153781904006072
76784.0,2.153858982909975
13161.0,2.153901198248111
65265.0,2.1539277975202338
10536.0,2.1539474616663634
52313.0,2.1540191579015
66268.0,2.1540369153059524
80669.0,2.1540530373861952
82668.0,2.154123626974147
77343.0,2.154279774537299
23440.0,2.1544409019629045
34143.0,2.1546567330275557
42319.0,2.154682024793978
57962.0,2.1548248842807003
27285.0,2.15484732533643
58464.0,2.1549027592030696
80546.0,2.1549609629051365
25547.0,2.1550515754625725
33671.0,2.1550577318181725
33852.0,2.1551201795358925
12114.0,2.155174783963169
54570.0,2.1551843069625924
55715.0,2.1552008203783584
57828.0,2.1552022190396936
52678.0,2.155262416298832
44615.0,2.1553208298396247
78173.0,2.155339363749199
77981.0,2.155389332453032
54324.0,2.1554065065901633
72318.0,2.155452830091912
83739.0,2.1554663554560145
67554.0,2.1554809484430737
6179.0,2.1555215562742602
17918.0,2.1555908368672383
33347.0,2.1557789770282922
24305.0,2.1557953832262924
80628.0,2.1559021205662594
66946.0,2.1559252422490385
81518.0,2.156020391311352
70670.0,2.156134841142638
14207.0,2.1561415337960335
39304.0,2.156223758876098
44648.0,2.1564902715150924
24023.0,2.156574313584385
66630.0,2.1566269764528845
58166.0,2.156685825238166
32252.0,2.156771917870119
18937.0,2.1568048660031
29602.0,2.1568104508265864
16896.0,2.156846898405472
37488.0,2.1569461393482166
5531.0,2.157025038263616
75231.0,2.157056928191056
12241.0,2.15710441508322
80703.0,2.1571571986876514
27746.0,2.157281944583776
65220.0,2.1572975178141767
62801.0,2.157427701039556
76325.0,2.157448222026736
24676.0,2.1574567529917905
86170.0,2.157514005483343
16869.0,2.1575343562765794
25621.0,2.1575883897945873
17479.0,2.157609083898484
47002.0,2.1576808474468336
73077.0,2.1576945615698246
83277.0,2.157759949971706
6858.0,2.157760312102349
78089.0,2.1578182167258566
36183.0,2.1579366948853287
40027.0,2.1579424041762243
25617.0,2.157955469862316
12579.0,2.158033552062328
82403.0,2.1580422384928006
78207.0,2.1580597197273175
32342.0,2.158417229386533
34968.0,2.158421191939466
47164.0,2.1584317433727773
44652.0,2.158734322284457
65072.0,2.1587694105851134
83475.0,2.1587893396401165
15329.0,2.158790564346496
83716.0,2.158901031470313
67014.0,2.158975588301455
83521.0,2.159026652963138
6182.0,2.1590591606995604
67563.0,2.159072503138323
6709.0,2.1591735314179537
7180.0,2.1591783542569294
46721.0,2.1591948881080287
53498.0,2.1592014947929443
20596.0,2.1593489287515117
45220.0,2.159509343263396
52904.0,2.159567183065155
65174.0,2.15957934074543
8908.0,2.1596501456620913
260.0,2.1596572023296887
65483.0,2.1597170530043504
57521.0,2.1597528183649692
63236.0,2.159798690580869
77585.0,2.1598083800389056
56647.0,2.1598987097629108
84485.0,2.1599449331082927
82003.0,2.1599720674609824
71737.0,2.159987568945972
56879.0,2.1600010032346932
56643.0,2.1600369868807516
13547.0,2.1601623873252147
6261.0,2.1603552456155497
24333.0,2.1603918400498263
57090.0,2.1605754207355434
52433.0,2.1605974982810108
33213.0,2.1607657477292066
78188.0,2.160803477371071
19122.0,2.1608492869467826
158.0,2.160868763296642
8242.0,2.1609050274691763
70007.0,2.1609859565499545
80323.0,2.1610099963046667
26388.0,2.1610219043147625
19649.0,2.1611020213305165
85693.0,2.1611095344854774
25349.0,2.161164082691112
115.0,2.1611658414899746
76853.0,2.161198788957785
46462.0,2.1612036798036884
69155.0,2.1612224315257857
80805.0,2.1612287365616454
59165.0,2.1612403868313925
48988.0,2.16125990510839
82232.0,2.1612942989828743
84545.0,2.1613165162961216
36204.0,2.1613985305262857
51080.0,2.1614887659436297
25609.0,2.1615173538681742
25527.0,2.161528825340348
47030.0,2.1615361383824245
47656.0,2.1616525779869824
75046.0,2.161666004504752
7715.0,2.1617195961486213
46408.0,2.161738769667411
26963.0,2.1617486299218034
81196.0,2.161818402192862
75515.0,2.1619609672406894
2324.0,2.1619766880120364
29356.0,2.1620069327131857
55787.0,2.1620791475567565
35983.0,2.162173351873505
28339.0,2.162249965917167
67122.0,2.162318280611795
59059.0,2.1623372639165956
24223.0,2.1624239256389832
56914.0,2.1624353677726096
13673.0,2.162460492747135
65167.0,2.1624819777565505
12270.0,2.16255534132538
49683.0,2.1625806812597825
66835.0,2.1625860794068035
55074.0,2.162785927326937
71376.0,2.162807773787571
30108.0,2.162811280848971
79979.0,2.162862548856032
22545.0,2.162967329754719
80788.0,2.1631705301458815
82675.0,2.163199910388457
14220.0,2.163223613644615
32231.0,2.1632400348519774
78137.0,2.163276524108498
64951.0,2.1632884791474436
327.0,2.16329391468596
25646.0,2.163332356699723
81849.0,2.163342641136471
68947.0,2.1634090989433523
59090.0,2.1634648406056987
9250.0,2.163545206838864
55498.0,2.163552375921934
3909.0,2.1636466961162024
78458.0,2.163694952376194
5960.0,2.1637100364998396
83048.0,2.1637623140344986
72719.0,2.1637741794596654
10038.0,2.1638264748585048
56958.0,2.1638592529932397
12205.0,2.1639121591870203
20878.0,2.1639637184401592
57438.0,2.1639910750216127
63474.0,2.1640002484353067
46773.0,2.1640968807940313
61268.0,2.1641303676676946
75784.0,2.164150314664982
25806.0,2.1641565243465033
71549.0,2.164161281068084
39873.0,2.164212203204604
70060.0,2.164340753496721
70171.0,2.1643502841079796
68453.0,2.164381054186165
46802.0,2.164477453716095
59045.0,2.1645617391173446
56635.0,2.164569826546732
59031.0,2.1646567259365352
25983.0,2.1646715240696435
74337.0,2.1646934265121476
40772.0,2.1648588357679825
11253.0,2.164862207613922
62082.0,2.164882683500553
46273.0,2.1649907933925365
16184.0,2.1650545307051297
1840.0,2.1651311585771205
45112.0,2.1651392350704852
56204.0,2.1651930576311806
51572.0,2.1652328274419754
50735.0,2.1654045438262695
48136.0,2.1654373398755626
21097.0,2.1655355591810084
27464.0,2.165548914153441
71911.0,2.165630420219673
49491.0,2.165711921545513
26264.0,2.165712752188815
77257.0,2.1657381476145257
56880.0,2.165788254254596
22682.0,2.165796571190149
51444.0,2.165825635239783
5587.0,2.1661847355381707
55195.0,2.1662172200547727
26849.0,2.1662658547622837
24276.0,2.166307120722797
47324.0,2.16637054497663
5846.0,2.1664075720685294
70401.0,2.166413245439157
67523.0,2.166539040494671
59537.0,2.1666752379465417
53329.0,2.166699038630901
55259.0,2.166712880154981
29657.0,2.1667915092103174
26610.0,2.16699155212243
60944.0,2.1670168879192606
18111.0,2.1671024217938055
45699.0,2.1672180683224815
17845.0,2.1672468135768397
47826.0,2.167300817935059
69955.0,2.167350786797643
17897.0,2.1673870348781787
8897.0,2.1674405470122213
23601.0,2.167557005392594
83335.0,2.1676370288142492
61745.0,2.1676555269935647
55504.0,2.1676965676227558
3693.0,2.1677127427053198
72294.0,2.1677205924072247
65422.0,2.1677750309390498
84120.0,2.167795924072858
57812.0,2.167796132061003
55955.0,2.167806258577996
28533.0,2.1678126529623007
5526.0,2.1678660433818053
49038.0,2.1679166008530664
44791.0,2.1679959972870773
75613.0,2.1680069660444663
44800.0,2.168047551141364
71741.0,2.1680765100495747
32759.0,2.1681145789918923
46853.0,2.168235207864042
59440.0,2.1683159826099225
85262.0,2.1683179390705547
54465.0,2.1684185271503593
36627.0,2.168424494734288
3848.0,2.1684581228855433
16691.0,2.1684693782211304
75360.0,2.1685340619932583
74173.0,2.1685917932840995
14302.0,2.1685972632769674
32835.0,2.1686253997622864
83382.0,2.168709503730269
75379.0,2.168777570316519
13888.0,2.1687891778724593
57217.0,2.1688123403529542
42888.0,2.1688828621852188
47529.0,2.168987028991704
26278.0,2.169089027673787
68534.0,2.169228031874908
45288.0,2.1692855843190597
57970.0,2.1693826290084828
6483.0,2.1694611311446415
51829.0,2.169526476036204
58342.0,2.1695356324580573
18137.0,2.1695406866153335
6585.0,2.1696607128277026
75644.0,2.1696805222218143
47159.0,2.1697099901965906
80747.0,2.1697152932702424
55104.0,2.169719536426205
2309.0,2.169767608029212
67811.0,2.169785805121696
66425.0,2.1699106795254717
54482.0,2.169924179321002
58224.0,2.1699638015657823
57712.0,2.1700505985032903
54310.0,2.17005129322176
71962.0,2.1700846280333286
13879.0,2.1701610773628643
25119.0,2.1701883676674383
80843.0,2.170237651201931
23517.0,2.170263053934709
20710.0,2.170343995425825
82603.0,2.170373441103702
34826.0,2.1704033448655604
61384.0,2.170434790971115
80644.0,2.1705056876905737
4313.0,2.1705326854884563
54813.0,2.170562746903784
53435.0,2.1707857801229085
81922.0,2.170791670159621
81941.0,2.1708796361231353
50275.0,2.1709066210139674
58453.0,2.170920939995325
31914.0,2.1709374177001917
26923.0,2.1710353406227685
12310.0,2.171048049633874
66985.0,2.171122541651768
86307.0,2.1711298483076735
23905.0,2.171131112426964
72702.0,2.1711377907998126
45114.0,2.1711819768397533
27083.0,2.171186039406295
32720.0,2.1712232854316964
77529.0,2.1712432445336733
71109.0,2.1712687517806786
54993.0,2.1714080046518975
47256.0,2.1714140879121335
75548.0,2.1714434732632872
28785.0,2.171555252782906
75305.0,2.1715846905875793
82091.0,2.171605831172379
19922.0,2.1717222472430415
25508.0,2.171769300649698
79669.0,2.1717990292959066
22722.0,2.171832792979235
69761.0,2.171837894226661
58094.0,2.1718643880230206
35865.0,2.171995805032772
32366.0,2.1720482044507463
60508.0,2.1720515665362528
7110.0,2.1720538946637853
57163.0,2.172097399316791
67793.0,2.172252728717473
68148.0,2.1722800211671416
48702.0,2.1723300133221994
77629.0,2.172333907682661
71009.0,2.1723410251755353
6667.0,2.172381264808124
37578.0,2.172384604895334
55966.0,2.172387190737437
53660.0,2.1724078355402843
75632.0,2.1724975799180752
64875.0,2.1725188095365637
6195.0,2.172529870844626
74281.0,2.1725831495825854
79582.0,2.17262941333743
53953.0,2.1726630813645955
14075.0,2.172736688881321
62254.0,2.1727649737687167
74027.0,2.172822756069374
13832.0,2.1728345145982075
6673.0,2.172835563778874
56365.0,2.172842846385579
64835.0,2.1728428727470384
28750.0,2.1728901326627352
16282.0,2.172927448475856
66727.0,2.172961527925751
56375.0,2.1730654434169825
55060.0,2.1730902309996236
57129.0,2.1731114114290366
73832.0,2.1731233989719287
79529.0,2.173158684186071
48441.0,2.173174090769224
77640.0,2.173184769143582
46740.0,2.173290685333921
29979.0,2.1733090019990677
57843.0,2.1733443616032564
70669.0,2.173482417253966
79992.0,2.173530958635163
74685.0,2.1735778755543893
4035.0,2.1736831050989838
31356.0,2.173691884369873
65593.0,2.173710685987025
74382.0,2.173831615533881
13319.0,2.1739041200392015
2978.0,2.173905145350029
16137.0,2.173905860176648
40601.0,2.1739495945130014
53569.0,2.173997224794453
66463.0,2.1740419758646987
12273.0,2.174044742945975
68379.0,2.174143800900881
20517.0,2.1741526213437803
85896.0,2.1741785722761056
66343.0,2.174195760678367
5416.0,2.1742111647095377
41707.0,2.174216974208086
53909.0,2.174316988842018
55645.0,2.1743913820744782
54672.0,2.174449877306168
53584.0,2.1744605448237846
8948.0,2.1744876720474
20070.0,2.1745400057546984
25374.0,2.17454981727589
57837.0,2.1745958506939815
78069.0,2.174772961063067
12305.0,2.1747955814485116
6957.0,2.1747978387145492
20595.0,2.1748074291980486
58600.0,2.1748438093844666
79278.0,2.17505963149358
56634.0,2.175099625283622
21289.0,2.175294920984546
44948.0,2.1753004962419316
47776.0,2.175326542862583
70415.0,2.1753781802990395
69592.0,2.1754571318710125
64686.0,2.1756012067693247
16122.0,2.175673489967719
44281.0,2.1756809891050746
39464.0,2.175716665498354
54618.0,2.1757783972661087
40018.0,2.1758412818766746
1763.0,2.1759368480656307
56528.0,2.1759373972517815
58181.0,2.175976765627197
65612.0,2.1760050448753887
7320.0,2.176032247752334
65954.0,2.1761222992291396
8072.0,2.176148457624263
55341.0,2.1761522528503767
9793.0,2.176309852689882
70284.0,2.1763613523285623
53816.0,2.1763661632494835
65228.0,2.1764483596629955
46232.0,2.1765462450221325
29121.0,2.176551432702971
58218.0,2.1765659637368606
44375.0,2.176596737472378
35374.0,2.1766294310785375
23846.0,2.1766473371776733
58560.0,2.1766604854095597
67693.0,2.1768348646768785
13973.0,2.1768865502672963
42658.0,2.1768922232445562
37140.0,2.1769223643799753
60216.0,2.176935800616946
25292.0,2.1769850211373343
86727.0,2.177023812951652
47710.0,2.1770480183140175
33721.0,2.1771368081456886
61459.0,2.1771705689460243
56261.0,2.1772008074771314
56262.0,2.1772176776370915
27001.0,2.177249296480826
68031.0,2.1773104293892485
40863.0,2.1774144881711517
24513.0,2.1774251156937665
59462.0,2.177452638281315
23990.0,2.1774578686530703
70671.0,2.1775872297472323
58035.0,2.1776131043378197
41630.0,2.177659154551822
66153.0,2.1776737437787097
58860.0,2.1777266891047753
67998.0,2.1777680373171213
61345.0,2.1778343350174114
79654.0,2.1779077929026998
30708.0,2.177908522643313
544.0,2.1779714077040118
5762.0,2.178008607740223
64573.0,2.1782566783288324
81430.0,2.1782826171911256
80687.0,2.178292977077399
14323.0,2.1782967302313962
81371.0,2.1783216644798693
5630.0,2.178360861163249
70702.0,2.1783787097030447
38983.0,2.1784115797103616
39922.0,2.1784317550332797
8032.0,2.178461466009603
15557.0,2.1785310697037388
59229.0,2.178576732466382
76467.0,2.1786302940586566
79864.0,2.1788375881433697
27759.0,2.1789129347106546
69794.0,2.1789197798381736
16901.0,2.1789788623282957
81067.0,2.179004527582406
56187.0,2.1790405894480838
57553.0,2.1790770147923664
57298.0,2.1791366877434855
25431.0,2.179196249617466
30116.0,2.179283664540843
18399.0,2.17936930689668
84993.0,2.1794310807259447
60606.0,2.17944071182295
4681.0,2.179453593102116
72578.0,2.1794873107438737
79646.0,2.179521193741104
2753.0,2.179541658141096
56854.0,2.179556640957042
9727.0,2.179592524824161
5763.0,2.1796550658701634
84769.0,2.17967564409977
53542.0,2.1797690259475404
39788.0,2.1797789140640638
75418.0,2.179832336195695
55947.0,2.179950171685461
55262.0,2.1800021729143726
59200.0,2.1800293242073154
31992.0,2.180042547932231
75996.0,2.180088983662187
26553.0,2.180153420888534
4531.0,2.1802319621547244
24998.0,2.180304403893728
47187.0,2.1803161001484628
69616.0,2.1803391553909046
54526.0,2.180447263901876
385.0,2.180539981931051
10496.0,2.1805513492187005
9188.0,2.180667475061791
70479.0,2.1807233571132496
82475.0,2.1808782542068337
10775.0,2.18089694857944
48596.0,2.180967038707346
17575.0,2.1810404477922822
59254.0,2.181097643028139
25424.0,2.181113826304176
69775.0,2.1811207944417914
78619.0,2.1812235447300075
21326.0,2.1812607936645185
57362.0,2.18130262299406
69595.0,2.1813046173982533
48818.0,2.1813546370126207
70258.0,2.1814201536635602
24665.0,2.1815677979830412
85164.0,2.1816225471042627
7128.0,2.1816812090480524
13430.0,2.1816816253752536
19964.0,2.1818340252428996
58986.0,2.1818343021028945
79599.0,2.181867423126461
78064.0,2.1819111004903378
44257.0,2.1821247411412172
28136.0,2.182133870697069
80055.0,2.182137073956287
53384.0,2.182158681726178
75299.0,2.1822145409414593
66274.0,2.1822409050646585
71216.0,2.182371265910153
62703.0,2.1823972587066303
4150.0,2.182451538435154
57018.0,2.18245998484994
39509.0,2.1824983688189925
68371.0,2.1825124581852875
60987.0,2.182526389293561
22214.0,2.1825577835561107
79689.0,2.182645030506601
20446.0,2.18264832030373
87109.0,2.1826533218730924
67779.0,2.18274781979083
12502.0,2.1827982222525546
67912.0,2.1828350735739295
45951.0,2.1829052512386564
83942.0,2.1829078000094877
18950.0,2.1829271668026275
36041.0,2.18293122901391
71325.0,2.1829342612657334
79449.0,2.1829434392320053
85032.0,2.1829889470957435
5584.0,2.1830157133673125
82828.0,2.183114206405174
37339.0,2.183220992568883
3868.0,2.183311269557511
7070.0,2.1833429218483382
73698.0,2.1833894068595003
2325.0,2.1834526037120208
69085.0,2.1835403016141703
16978.0,2.1835447317576446
73947.0,2.1835698835416157
56502.0,2.183640568638139
58045.0,2.1836981109794884
53213.0,2.1837043423381015
381.0,2.18370470444478
49390.0,2.1837554294040697
47624.0,2.1837556347052467
17139.0,2.1838016177440522
16904.0,2.1838090519487587
24741.0,2.183901825846282
64745.0,2.1839058820143022
40727.0,2.183932600053675
83529.0,2.1839353084810744
46057.0,2.1839371346153857
20547.0,2.183948314799579
64224.0,2.184002908725399
44288.0,2.184138701541435
34703.0,2.1841731908929334
52146.0,2.184176546579113
33057.0,2.184253024727913
25520.0,2.1842551349376884
69290.0,2.184278012835088
64122.0,2.184278164413032
21571.0,2.184309925513402
56818.0,2.1843599374078266
56297.0,2.1843996727987545
76562.0,2.184461553847692
58773.0,2.1845074080237885
81614.0,2.184517456710847
43759.0,2.1845457601488936
1133.0,2.184592608870536
7865.0,2.184603300034138
17570.0,2.1846135632371184
69368.0,2.1846295635227477
63582.0,2.1846508158368745
79741.0,2.184694984335666
59798.0,2.1847335960633347
68887.0,2.1847435415747647
74438.0,2.184752429576952
83037.0,2.184752624285507
65342.0,2.1847714612674554
18824.0,2.1848265743977433
17738.0,2.1848352827336104
79950.0,2.1848470470263366
41724.0,2.1849393074958443
79313.0,2.184988163445032
7255.0,2.1850621418123555
9783.0,2.1850945808326374
81291.0,2.1851056904182684
57569.0,2.1851404833747337
53505.0,2.185153571707822
14012.0,2.1851650164440763
4696.0,2.1851874974363086
38806.0,2.1852282082950873
60931.0,2.1852710248697504
58195.0,2.1852775412355046
16614.0,2.1852783593054785
85352.0,2.185297886466896
20937.0,2.185307629881018
606.0,2.185312878593254
27538.0,2.185360969005902
69802.0,2.185396446122044
41164.0,2.1854363528648686
47116.0,2.1854521248106993
14903.0,2.185511557296967
67850.0,2.185517896970745
17632.0,2.185540276072025
63417.0,2.185580123820148
61715.0,2.185612919178405
77931.0,2.1856519577309004
54743.0,2.185654704513471
43936.0,2.185691856466323
9785.0,2.1857346158082778
48595.0,2.1857590840061207
45032.0,2.1857598659973725
53871.0,2.1857933692645024
61442.0,2.1858919429868497
69551.0,2.185966765387381
59491.0,2.1859847769742826
53998.0,2.186088647712015
25314.0,2.186163490799833
54855.0,2.1862024513972065
48609.0,2.1862534831102067
69097.0,2.186288056111981
65603.0,2.1863463891712036
5600.0,2.1863703719546894
81121.0,2.186485101077179
38819.0,2.186505321579846
55850.0,2.1865197807499026
61689.0,2.186593621288274
19438.0,2.1866160671468573
21113.0,2.1866724891677674
14423.0,2.1867178353314056
26268.0,2.186745568922818
39187.0,2.1868085472600822
1258.0,2.1868335200997384
79780.0,2.186903354721864
2986.0,2.186937042045877
33367.0,2.1869798731822114
23623.0,2.186989828890056
69104.0,2.187057630960767
16030.0,2.1870802404555674
53764.0,2.187097034480783
53768.0,2.1871153471202036
82488.0,2.1871220429184333
18078.0,2.187196974805525
8222.0,2.1873370985317533
69309.0,2.1873443846782004
72232.0,2.1874551335605643
21285.0,2.187468737671122
16222.0,2.1874772309246544
50287.0,2.1875047413433575
19955.0,2.187536772794862
15734.0,2.187558191633418
56595.0,2.1875635316207744
1743.0,2.1876318863269235
3886.0,2.187668124698074
24683.0,2.1877055301875097
64997.0,2.1877832777324184
59975.0,2.1878067762745075
53371.0,2.187822853550775
56957.0,2.1878778993609287
76716.0,2.187906146318269
72400.0,2.1879572134512366
23932.0,2.1880329259144866
25443.0,2.1880923433658586
34551.0,2.18813284456772
21256.0,2.1881484497149946
34674.0,2.1881858236037375
48780.0,2.1882839129802476
64439.0,2.1883005851837654
12271.0,2.188337389685592
41236.0,2.1883532274612834
79787.0,2.188383009318829
12376.0,2.188446968561688
33992.0,2.1885054913503814
41824.0,2.18853927057367
3200.0,2.188557102260333
69567.0,2.1885794538215264
58463.0,2.1886048611763074
61352.0,2.188684074973038
15768.0,2.1888128453760243
9346.0,2.188845902878168
68433.0,2.1888720939805304
76074.0,2.1888805763800496
49471.0,2.188921051497055
9206.0,2.188967193124314
33232.0,2.1889780254030224
8481.0,2.1891043694969516
17638.0,2.1891406802053432
29910.0,2.1891700749155474
61536.0,2.1892058511283845
77487.0,2.189240844465962
49629.0,2.1893085565658543
32821.0,2.1893559079562137
34423.0,2.1893661505560496
38416.0,2.189380930303735
81713.0,2.189464890076248
38874.0,2.1894806065685635
66393.0,2.189534575136187
40361.0,2.18954510925925
60067.0,2.18969722235866
50999.0,2.189741788063562
67347.0,2.1897725234863725
67652.0,2.1898020255815593
56039.0,2.1898085967258925
60022.0,2.1898096631302204
77.0,2.189826328689846
18288.0,2.189922441754089
12251.0,2.190006368613549
29383.0,2.1900468435516296
65692.0,2.190145422802324
82649.0,2.1901534456441105
35227.0,2.19018834886768
25078.0,2.190310591410519
76984.0,2.190348460448304
9751.0,2.1903497868199233
274.0,2.190391240214963
15468.0,2.190652847690228
59500.0,2.190681289868999
63828.0,2.1906860049472594
18436.0,2.1907802029422663
22449.0,2.190794578998386
6271.0,2.190807527252207
59330.0,2.1909399187588083
28797.0,2.1909700910786203
45098.0,2.1909826604367173
30065.0,2.191058317990889
54394.0,2.191063945138835
74060.0,2.1910677819106072
49143.0,2.1911287005825866
79056.0,2.1911752565678846
76026.0,2.191177456712289
82463.0,2.191193594450495
24079.0,2.191261875822239
76474.0,2.1913099552309516
31284.0,2.19137577885527
7695.0,2.191480858968005
66990.0,2.191516546095555
77851.0,2.191524426530437
75902.0,2.1915288703540794
9621.0,2.1915567136414857
22493.0,2.191618229099044
29407.0,2.191637091359169
61196.0,2.191643743513122
11393.0,2.191672978884736
29627.0,2.191764380014838
63209.0,2.1917754171420643
69039.0,2.1917902338238937
8745.0,2.19180347052402
70046.0,2.191837932874093
44069.0,2.191839148893823
82862.0,2.19191295371714
69429.0,2.192001711992225
57254.0,2.1920157817779296
54214.0,2.1920972505510146
40371.0,2.1921936313921764
22004.0,2.1922139787203965
59345.0,2.1922902271664717
17568.0,2.1922984677405952
82112.0,2.19232078415843
51611.0,2.1923562683710522
79284.0,2.1923716617933686
14144.0,2.192512012692392
22420.0,2.1925844677644712
80488.0,2.1926452791819275
27456.0,2.1926759647177216
58614.0,2.1926858827826075
49297.0,2.1927944106519734
79847.0,2.192810887121704
79576.0,2.1928434193403166
16579.0,2.192896009090987
44963.0,2.1929447171216037
57604.0,2.1929448236324722
5991.0,2.1929695167431635
25250.0,2.192991874831792
52712.0,2.193021140229868
8395.0,2.1930416999443527
82425.0,2.1931076888216574
54544.0,2.193188776310215
77064.0,2.193192141691372
15037.0,2.1931943190249843
3915.0,2.193214516288905
21112.0,2.1932548587194503
21695.0,2.193262744867727
19793.0,2.1932679304178246
9201.0,2.1932886594960044
39604.0,2.1933241376002237
82497.0,2.193383853068655
9930.0,2.193388818566857
83500.0,2.193505814991772
36330.0,2.193662220473567
66011.0,2.1936699204732055
32441.0,2.193685073645734
53070.0,2.193767942583647
9846.0,2.1938235712223437
59867.0,2.193892562609173
25433.0,2.1938936591794285
42480.0,2.193901726553069
42207.0,2.1939246039494824
69641.0,2.1939982510180993
6989.0,2.194002259805172
82652.0,2.194006228774653
49150.0,2.1940174484453885
8597.0,2.1940206868132486
